"name","gps","datetime","no2","o3_1hr","o3_4hr","o3_8hr","co","pm10_1_hr","pm2_5_1_hr","pm10","pm2_5","aqi_co","aqi_no2","aqi_o3_1hr","aqi_o3_4hr","aqi_o3_8hr","aqi_pm10","aqi_pm2_5","aqi_site","date","time"
"Civic","
,  
(-35.285399, 149.131536)","2023-10-14T10:00:00.000",,"0.022","0.017","0.017",,"2.7","5.2","6.8","3.9",,,"22","22","26","14","16","26","2023-10-14T00:00:00.000","10:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-09-06T04:00:00.000",,"0.019","0.021","0.022",,"9.9","7.1","9.0","4.6",,,"19","26","35","18","18","35","2023-09-06T00:00:00.000","04:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-05-17T09:00:00.000",,"0.020","0.021","0.022",,"5.3","0.6","11.1","5.0",,,"20","26","34","22","20","34","2023-05-17T00:00:00.000","09:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-05-03T04:00:00.000",,"0.016","0.016","0.015",,"5.4","1.6","8.0","4.2",,,"16","20","23","16","17","23","2023-05-03T00:00:00.000","04:00"
"Florey","
,  
(-35.220606, 149.043539)","2024-01-15T23:00:00.000",,"0.017","0.017","0.017",,"7.0","1.4","5.6","3.4",,,"17","21","27","11","13","27","2024-01-15T00:00:00.000","23:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-04-13T01:00:00.000","0.007","0.001","0.001","0.003","0.28","11.0",,"12.6",,"3","9","1","2",,"25",,"25","2023-04-13T00:00:00.000","01:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-10-11T11:00:00.000","0.003","0.033","0.029","0.019","0.16","4.8","6.1","8.1","6.1","2","4","33","36","29","16","24","29","2023-10-11T00:00:00.000","11:00"
"Civic","
,  
(-35.285307, 149.131579)","2024-02-15T19:00:00.000",,"0.013","0.013","0.013","0.00","8.4","5.3","5.1","2.6","0","0","13","16","20","10","10","16","2024-02-15T00:00:00.000","19:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-11-13T02:00:00.000","0.000","0.022","0.023","0.033","0.45","12.1","10.4","11.9","6.0","5","0","22","29","51","23","24","29","2023-11-13T00:00:00.000","02:00"
"Civic","
,  
(-35.285307, 149.131579)","2024-02-11T14:00:00.000",,"0.020","0.017","0.015","0.00","2.9","0.9","5.7","1.3","0","0","20","22","23","11","5","22","2024-02-11T00:00:00.000","14:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-09-08T11:00:00.000","0.000","0.029",,,,"5.5","-2.5",,,,"0","29",,,,,"0","2023-09-08T00:00:00.000","11:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-07-06T09:00:00.000","0.003","0.017","0.017","0.013","0.20","-0.1","1.0","3.6","3.1","2","3","17","22","20","7","12","20","2023-07-06T00:00:00.000","09:00"
"Florey","
,  
(-35.220606, 149.043539)","2024-03-18T15:00:00.000","0.000","0.024","0.024","0.021","0.00","1.9","0.0","2.8","3.0","0","0","24","30","32","5","12","32","2024-03-18T00:00:00.000","15:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-04-21T10:00:00.000",,"0.011","0.008","0.012",,"16.1","7.7","8.8","5.3",,,"11","11","18","18","21","21","2023-04-21T00:00:00.000","10:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-12-14T20:00:00.000","0.003","0.017","0.029","0.031","0.18","5.8","1.8","6.2","3.2","2","3","17","37","49","12","12","37","2023-12-14T00:00:00.000","20:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-04-11T21:00:00.000","0.004","0.015","0.016","0.018","0.16","24.1",,"12.2",,"2","6","15","20",,"24",,"28","2023-04-11T00:00:00.000","21:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-05-17T00:00:00.000",,"0.021","0.014","0.011",,"6.2","1.2","12.6","7.8",,,"21","18","16","25","31","31","2023-05-17T00:00:00.000","00:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-04-14T03:00:00.000","0.000","0.020","0.019","0.019","0.08","-0.4","-0.4","4.0","2.6","1","0","20","24","29","8","10","29","2023-04-14T00:00:00.000","03:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-09-02T18:00:00.000",,"0.020","0.026","0.029","0.07","6.3","4.0","7.6","5.2","1",,"20","33",,"15","21","45","2023-09-02T00:00:00.000","18:00"
"Florey","
,  
(-35.220606, 149.043539)","2024-03-19T20:00:00.000","0.012","0.019","0.032","0.034","0.03","11.7","8.8","5.5","5.4","0","10","19","40","53","11","21","53","2024-03-19T00:00:00.000","20:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-07-15T13:00:00.000","0.000","0.031","0.028","0.025","0.00","5.3","9.1","7.8","7.2","0","0","31","35",,"16","29","39","2023-07-15T00:00:00.000","13:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-07-27T01:00:00.000","0.015","0.002","0.002","0.004","0.70","41.1","32.8","22.4","18.5","8","19","2","3","6","45","74","74","2023-07-27T00:00:00.000","01:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-04-03T00:00:00.000","0.001","0.016","0.016","0.017","0.08","5.1",,"3.4",,"1","1","16","20",,"7",,"27","2023-04-03T00:00:00.000","00:00"
"Florey","
,  
(-35.220606, 149.043539)","2024-02-11T10:00:00.000","0.000","0.019","0.018","0.017","0.00","6.9","0.0","4.4","1.8","0","0","19","22","26","8","7","26","2024-02-11T00:00:00.000","10:00"
"Civic","
,  
(-35.285307, 149.131579)","2024-03-06T11:00:00.000",,"0.022","0.011","0.010","0.00","23.4","10.9","19.8","9.3","0","0","22","14","15","39","37","39","2024-03-06T00:00:00.000","11:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-06-21T14:00:00.000","0.002","0.028","0.024","0.014","0.38","3.8","5.9","18.3","16.1","4","3","28","30","22","37","64","64","2023-06-21T00:00:00.000","14:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-07-11T06:00:00.000",,"0.008","0.016","0.018",,"3.6","0.4","3.4","2.8",,,"8","20","28","7","11","28","2023-07-11T00:00:00.000","06:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-12-10T07:00:00.000","0.002","0.032","0.033","0.033","0.18","5.4","5.6","15.7","9.8","2","2","32","41","51","31","39","41","2023-12-10T00:00:00.000","07:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-09-15T00:00:00.000",,"0.000","0.000","0.005",,"19.5","8.9","13.4","6.7",,,"0","0","8","27","27","27","2023-09-15T00:00:00.000","00:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-12-04T03:00:00.000","0.001","0.013","0.014","0.017","0.00","-2.9","4.5","5.0","2.8","0","1","13","17",,"10","11","26","2023-12-04T00:00:00.000","03:00"
"Monash","
,  
(-35.418302, 149.094018)","2024-03-29T11:00:00.000","0.000","0.036","0.028","0.022","0.15","8.1","8.5","13.3","10.5","1","0","36","35","34","26","41","41","2024-03-29T00:00:00.000","11:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-12-29T06:00:00.000","0.006","0.010","0.009","0.015","0.05","5.8","5.7","7.4","3.7","1","7","10","11",,"15","15","23","2023-12-29T00:00:00.000","06:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-04-22T01:00:00.000","0.010","0.001","0.001","0.004","0.50","37.5","28.8","16.8","10.5","6","12","1","1","6","34","42","42","2023-04-22T00:00:00.000","01:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-05-23T08:00:00.000","0.006","0.008","0.008","0.004","0.38","11.8","4.8","11.8","8.7","4","7","8","10",,"24","35","35","2023-05-23T00:00:00.000","08:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-08-30T21:00:00.000","0.013","0.001","0.006","0.015","0.15","8.8","7.1","12.5","10.0","2","17","1","8",,"25","40","40","2023-08-30T00:00:00.000","21:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-08-02T20:00:00.000","0.023","0.002","0.012","0.019","0.26","23.9","9.7","16.6","13.5","3","28","2","15","29","33","54","54","2023-08-02T00:00:00.000","20:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-08-29T18:00:00.000",,"0.019","0.024","0.022",,"7.5","5.6","9.4","6.3",,,"19","30","35","19","25","35","2023-08-29T00:00:00.000","18:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-09-10T21:00:00.000",,"0.012","0.015","0.017",,"12.1","10.1","5.7","5.9",,,"12","19","26","11","23","26","2023-09-10T00:00:00.000","21:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-05-13T08:00:00.000",,"0.002","0.002","0.001",,"3.6","6.9","17.0","10.0",,,"2","2","2","34","40","40","2023-05-13T00:00:00.000","08:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-12-10T17:00:00.000","0.002","0.032","0.034","0.033","0.19","10.5","5.7","10.8","7.5","2","2","32","42","51","21","29","42","2023-12-10T00:00:00.000","17:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-05-04T09:00:00.000",,"0.003","0.002","0.007",,"6.8","10.8","10.0","4.9",,,"3","2","11","20","20","20","2023-05-04T00:00:00.000","09:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-08-07T07:00:00.000","0.006","0.000","0.000","0.000","0.46","10.5","5.5","10.4","8.5","5","7","0","0",,"21","34","34","2023-08-07T00:00:00.000","07:00"
"Civic","
,  
(-35.285307, 149.131579)","2024-02-06T10:00:00.000",,"0.019","0.013","0.014","0.00","5.4","5.1","5.1","3.6","0","0","19","16","23","10","14","19","2024-02-06T00:00:00.000","10:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-08-13T13:00:00.000",,"0.018","0.016","0.013",,"0.9","2.6","5.6","5.2",,,"18","20","20","11","21","21","2023-08-13T00:00:00.000","13:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-12-23T19:00:00.000","0.001","0.021","0.028","0.028","0.00","11.7","11.3","8.7","3.7","0","1","21","35",,"17","15","44","2023-12-23T00:00:00.000","19:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-08-10T01:00:00.000",,"0.013","0.010","0.012",,"12.6","12.8","11.3","7.9",,,"13","12","18","23","32","32","2023-08-10T00:00:00.000","01:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-10-14T20:00:00.000","0.000","0.028","0.028","0.028","0.00","7.6","4.2","6.4","3.6","0","0","28","35",,"13","14","43","2023-10-14T00:00:00.000","20:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-05-02T16:00:00.000",,,"0.017","0.015",,"8.6","-3.2","7.2","4.7",,,,"22","23","14","19","23","2023-05-02T00:00:00.000","16:00"
"Florey","
,  
(-35.220606, 149.043539)","2024-02-08T00:00:00.000","0.000","0.018","0.018","0.018","0.00","3.1","3.3","10.9","5.3","0","0","18","22","28","21","21","28","2024-02-08T00:00:00.000","00:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-04-28T17:00:00.000",,"0.020","0.022","0.018",,"15.9","6.6","17.2","9.0",,,"20","27","27","34","36","36","2023-04-28T00:00:00.000","17:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-07-02T23:00:00.000","0.011","0.001","0.001","0.004","0.55","39.3","30.5","15.9","13.5","6","14","1","1",,"32","54","54","2023-07-02T00:00:00.000","23:00"
"Monash","
,  
(-35.418302, 149.094018)","2024-02-14T15:00:00.000","0.000","0.025","0.028","0.024","0.46","27.7","3.6","13.3","3.9","5","0","25","36","37","26","15","36","2024-02-14T00:00:00.000","15:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-04-04T20:00:00.000","0.002","0.018","0.015","0.022","0.13","1.5",,"8.8",,"1","2","18","19",,"18",,"34","2023-04-04T00:00:00.000","20:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-04-17T19:00:00.000",,"0.001","0.007","0.013",,"16.6","9.9","4.4","3.6",,,"1","9","20","9","14","20","2023-04-17T00:00:00.000","19:00"
"Civic","
,  
(-35.285307, 149.131579)","2024-03-14T10:00:00.000",,"0.022","0.010","0.011","0.00","48.4","22.3","26.1","12.8","0","0","22","12","18","52","51","52","2024-03-14T00:00:00.000","10:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-08-13T14:00:00.000","0.002","0.023","0.021","0.015","0.10","4.7","4.0","6.4","5.3","1","2","23","26","23","13","21","23","2023-08-13T00:00:00.000","14:00"
"Civic","
,  
(-35.285307, 149.131579)","2024-01-25T05:00:00.000",,"0.010","0.014","0.019","0.00","22.9","5.7","20.6","8.4","0","0","10","18","29","41","33","41","2024-01-25T00:00:00.000","05:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-04-16T06:00:00.000","0.000","0.020","0.021","0.016","0.16","3.2",,"8.4",,"2","0","20","26",,"17",,"24","2023-04-16T00:00:00.000","06:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-11-05T09:00:00.000","0.000","0.023","0.021","0.021","0.37","0.0","2.0","4.8","3.2","4","0","23","27","33","9","12","27","2023-11-05T00:00:00.000","09:00"
"Monash","
,  
(-35.418302, 149.094018)","2024-03-22T03:00:00.000","0.000","0.003","0.003","0.006","0.13","1.1","3.3","6.2","3.9","1","0","3","4","10","12","15","15","2024-03-22T00:00:00.000","03:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-09-18T23:00:00.000",,"0.003","0.001","0.008",,"28.3","13.8","16.8","9.6",,,"3","1","13","34","39","39","2023-09-18T00:00:00.000","23:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-11-17T09:00:00.000","0.001","0.024","0.022","0.021","0.03","9.1",,"7.7",,"0","2","24","27",,"15",,"32","2023-11-17T00:00:00.000","09:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-10-10T17:00:00.000","0.003","0.035","0.035","0.034","0.00","10.3","-9.9",,"5.1","0","3","35","44",,,"21","52","2023-10-10T00:00:00.000","17:00"
"Florey","
,  
(-35.220606, 149.043539)","2024-03-16T16:00:00.000",,,,"0.021",,"2.8","0.5","4.1","1.8",,,,,,"8","7","8","2024-03-16T00:00:00.000","16:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-04-10T16:00:00.000",,,"0.018","0.015",,"6.6","2.8","3.8","4.8",,,,"23","22","8","19","23","2023-04-10T00:00:00.000","16:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-08-11T17:00:00.000",,"0.021","0.019","0.014",,"10.0","5.6","7.4","5.7",,,"21","24","22","15","23","24","2023-08-11T00:00:00.000","17:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-05-25T12:00:00.000","0.001","0.023","0.020","0.011","0.25","14.2","8.7","16.0","10.8","3","1","23","25",,"32","43","43","2023-05-25T00:00:00.000","12:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-09-30T18:00:00.000","0.001","0.039","0.040","0.038","0.01","8.5","6.8","10.9","5.3","0","2","39","50",,"22","21","58","2023-09-30T00:00:00.000","18:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-05-05T00:00:00.000","0.011","0.002","0.002","0.009","0.28","16.0","12.7","9.1","4.8","3","14","2","2","14","18","19","19","2023-05-05T00:00:00.000","00:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-08-25T07:00:00.000","0.005","0.003","0.002","0.002","0.49","2.3","13.9","12.9","10.0","5","6","3","2","3","26","40","40","2023-08-25T00:00:00.000","07:00"
"Monash","
,  
(-35.418302, 149.094018)","2024-03-11T11:00:00.000","0.001","0.026","0.017","0.011","0.52","8.0","3.8","9.8","5.9","5","0","26","22","17","19","23","26","2024-03-11T00:00:00.000","11:00"
"Monash","
,  
(-35.418302, 149.094018)","2024-01-05T16:00:00.000",,,,"0.014",,"5.1","0.9","2.1","1.1",,,,,,"4","4",,"2024-01-05T00:00:00.000","16:00"
"Monash","
,  
(-35.418302, 149.094018)","2024-01-24T14:00:00.000","0.002","0.027","0.024","0.016","0.43","2.4","4.2","13.2","5.6","4","1","27","30","25","26","22","30","2024-01-24T00:00:00.000","14:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-10-09T23:00:00.000",,"0.019","0.024","0.026",,"12.9","6.5","9.0","6.3",,,"19","29","40","18","25","40","2023-10-09T00:00:00.000","23:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-05-15T19:00:00.000",,"0.001","0.007","0.013",,"22.9","8.1","11.9","5.8",,,"1","9","20","24","23","24","2023-05-15T00:00:00.000","19:00"
"Civic","
,  
(-35.285307, 149.131579)","2023-12-06T20:00:00.000",,"0.021","0.031","0.033","0.00","18.1","4.6","20.7","3.9","0","0","21","39","51","41","15","41","2023-12-06T00:00:00.000","20:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-07-20T07:00:00.000","0.008","0.002","0.002","0.002","0.96","26.6","28.3","22.6","18.9","11","10","2","3","4","45","76","76","2023-07-20T00:00:00.000","07:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-05-17T04:00:00.000","0.000","0.026","0.026","0.021","0.20","5.8","1.2","16.9","13.6","2","0","26","32",,"34","55","55","2023-05-17T00:00:00.000","04:00"
"Monash","
,  
(-35.418302, 149.094018)","2024-02-14T20:00:00.000","0.000","0.014","0.021","0.024","0.43","15.3","9.6","16.3","5.4","4","0","14","26","37","32","21","32","2024-02-14T00:00:00.000","20:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-05-11T17:00:00.000","0.008","0.021","0.026","0.023","0.11","5.5","-8.9","14.4","11.9","1","10","21","32",,"29","47","47","2023-05-11T00:00:00.000","17:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-05-02T00:00:00.000","0.007","0.007","0.007","0.010","0.16","14.8","9.8","3.9","1.3","2","9","7","9","16","8","5","16","2023-05-02T00:00:00.000","00:00"
"Florey","
,  
(-35.220606, 149.043539)","2024-03-21T02:00:00.000","0.000","0.020","0.021","0.019","0.00","2.9","5.7","8.7","3.0","0","0","20","26","30","17","11","30","2024-03-21T00:00:00.000","02:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-09-20T10:00:00.000","0.000","0.033","0.030","0.033","0.03","18.8","6.9","18.5","6.5","0","0","33","37",,"37","26","50","2023-09-20T00:00:00.000","10:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-12-28T12:00:00.000","0.001","0.032","0.031","0.020","0.02","8.5","1.4","5.6","3.9","0","1","32","38",,"11","16","30","2023-12-28T00:00:00.000","12:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-04-18T14:00:00.000",,"0.021","0.019","0.012",,"5.4","-2.5","7.9","4.0",,,"21","24","18","16","16","24","2023-04-18T00:00:00.000","14:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-06-21T11:00:00.000","0.010","0.011","0.005","0.003","0.54","17.0","20.0","15.2","13.3","6","13","11","6",,"30","53","53","2023-06-21T00:00:00.000","11:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-11-16T20:00:00.000","0.001","0.024","0.027","0.026","0.49","7.2","0.0","9.7","4.2","5","0","24","34","41","19","16","34","2023-11-16T00:00:00.000","20:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-09-08T16:00:00.000",,,"0.026",,,"0.9","-0.3",,,,,,"33",,,,"0","2023-09-08T00:00:00.000","16:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-04-15T22:00:00.000",,"0.012","0.016","0.018",,"17.9","21.8","6.8","5.6",,,"12","20","28","14","23","28","2023-04-15T00:00:00.000","22:00"
"Civic","
,  
(-35.285307, 149.131579)","2024-01-26T00:00:00.000",,"0.014","0.012","0.015","0.00","18.6","8.4","27.8","8.7","0","0","14","15","24","55","34","55","2024-01-26T00:00:00.000","00:00"
"Civic","
,  
(-35.285307, 149.131579)","2024-01-11T18:00:00.000",,"0.020","0.020","0.023","0.00","11.5","6.2","10.9","8.6","0","0","20","26","36","21","34","34","2024-01-11T00:00:00.000","18:00"
"Monash","
,  
(-35.418302, 149.094018)","2024-03-31T23:00:00.000","0.000","0.022","0.029","0.035","0.21","28.7","18.1","18.2","12.7","2","0","22","37","55","36","50","50","2024-03-31T00:00:00.000","23:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-05-05T06:00:00.000","0.005","0.000","0.000","0.000","0.60","11.1",,"9.0",,"7","6","0","0",,"18",,"18","2023-05-05T00:00:00.000","06:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-07-14T12:00:00.000","0.001","0.027","0.020","0.015","0.11","16.4","14.8","9.9","8.8","1","2","27","25",,"20","35","35","2023-07-14T00:00:00.000","12:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-10-01T21:00:00.000",,"0.021","0.028","0.030",,"32.9","10.2","39.5","7.5",,,"21","35","47","79","30","79","2023-10-01T00:00:00.000","21:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-06-30T08:00:00.000",,"0.011","0.016","0.018",,"1.3","1.3","4.0","3.5",,,"11","19","28","8","14","28","2023-06-30T00:00:00.000","08:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-04-13T17:00:00.000",,"0.015","0.017","0.017",,"0.3","2.4","11.3","4.2",,,"15","21","26","23","17","26","2023-04-13T00:00:00.000","17:00"
"Civic","
,  
(-35.285307, 149.131579)","2023-12-18T06:00:00.000",,"0.017","0.019","0.019","0.00","20.0","7.5","14.8","6.4","0","0","17","24","30","29","25","29","2023-12-18T00:00:00.000","06:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-04-30T03:00:00.000","0.000","0.017","0.018","0.017","0.10","-1.1","2.1","4.4","2.8","1","0","17","22","27","9","11","27","2023-04-30T00:00:00.000","03:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-05-12T16:00:00.000",,,"0.029","0.018","0.25","42.7","7.5","23.1","17.1","3",,,"36","27","46","68","68","2023-05-12T00:00:00.000","16:00"
"Florey","
,  
(-35.220606, 149.043539)","2024-02-15T16:00:00.000",,,,"0.017",,"6.6","4.2","9.6","3.8",,,,,,"19","15","19","2024-02-15T00:00:00.000","16:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-07-25T14:00:00.000","0.003","0.026","0.019","0.011","0.26","7.8","8.9","16.1","13.4","3","4","26","24",,"32","54","54","2023-07-25T00:00:00.000","14:00"
"Monash","
,  
(-35.418302, 149.094018)","2023-04-19T04:00:00.000","0.004","0.001","0.001","0.001","0.43","13.6","13.6","10.9","7.6","5","5","1","1","1","22","30","30","2023-04-19T00:00:00.000","04:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-08-09T11:00:00.000","0.002","0.022","0.013","0.008","0.15","15.3","8.9","13.8","12.7","2","2","22","16",,"28","51","51","2023-08-09T00:00:00.000","11:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-07-29T17:00:00.000",,"0.022","0.021","0.017",,"6.9","9.0","6.7","5.5",,,"22","27","26","13","22","26","2023-07-29T00:00:00.000","17:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-04-21T17:00:00.000","0.005","0.026","0.025","0.021","0.12","14.4",,"11.5",,"1","6","26","31",,"23",,"33","2023-04-21T00:00:00.000","17:00"
"Civic","
,  
(-35.285399, 149.131536)","2024-01-29T11:00:00.000",,,"0.019","0.016",,"17.0","8.9","17.0","8.9",,,"26","24","24","31","28","31","2024-01-29T00:00:00.000","11:00"
"Florey","
,  
(-35.220606, 149.0435)","2023-11-20T04:00:00.000",,"0.025","0.018","0.013",,"12.8","9.7","14.1","7.1",,,"25","22",,"28","28","28","2023-11-20T00:00:00.000","04:00"
"Civic","
,  
(-35.285307, 149.131579)","2024-01-11T15:00:00.000",,"0.021","0.023","0.023","0.00","9.3","0.5","13.2","8.6","0","0","21","29","36","26","34","34","2024-01-11T00:00:00.000","15:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-07-18T18:00:00.000",,"0.018","0.020","0.018",,"14.7","5.0","12.2","8.5",,,"18","25","28","24","34","34","2023-07-18T00:00:00.000","18:00"
"Civic","
,  
(-35.285399, 149.131536)","2023-10-06T14:00:00.000",,"0.023","0.019","0.017",,"1.5","0.8","8.0","3.1",,,"23","24","26","16","12","26","2023-10-06T00:00:00.000","14:00"
